data;horario;n_da_ocorrencia;tipo_de_ocorrencia;km;trecho;sentido;tipo_de_acidente;automovel;bicicleta;caminhao;moto;onibus;outros;tracao_animal;transporte_de_cargas_especiais;trator_maquinas;utilitarios;ilesos;levemente_feridos;moderadamente_feridos;gravemente_feridos;mortos
15/05/2017;19:55:00;163;sem vitima;66,9;BR-392/RS;Sul;Abalr. Transversal;2;0;0;0;0;0;0;0;0;0;4;0;0;0;0
16/05/2017;14:51:00;136;sem vitima;120,8;BR-392/RS;Norte;Abalr. Transversal;1;0;1;0;0;0;0;0;0;0;4;0;0;0;0
17/05/2017;20:34:00;155;com vitima;26,6;BR-392/RS;Norte;Abalr. Transversal;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0
19/05/2017;22:59:00;141;sem vitima;99,6;BR-392/RS;Norte;Colisao com Objeto Fixo;1;0;0;0;0;0;0;0;0;0;5;0;0;0;0
20/05/2017;01:09:00;10;sem vitima;108,6;BR-392/RS;Norte;Saida de Pista;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0
20/05/2017;06:04:00;18;sem vitima;526,5;BR-116/RS;Sul;Saida de Pista;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
20/05/2017;16:43:00;103;com vitima;22,8;BR-392/RS;Norte;Atropelamento;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1
20/05/2017;17:17:00;106;sem vitima;555,8;BR-116/RS;Norte;Saida de Pista;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
20/05/2017;21:24:00;130;sem vitima;452,9;BR-116/RS;Norte;Saida de Pista;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
20/05/2017;21:34:00;141;com vitima;510,7;BR-116/RS;Norte;Tombamento;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
21/05/2017;19:22:00;127;com vitima;563,4;BR-116/RS;Sul;Abalr. Transversal;2;0;1;0;0;0;0;0;0;0;4;1;1;0;1
23/05/2017;13:33:00;104;sem vitima;17,9;BR-392/RS;Sul;Abalr. Mesmo Sentido;1;0;1;0;0;0;0;0;0;0;3;0;0;0;0
23/05/2017;23:28:00;161;com vitima;83,1;BR-392/RS;Sul;Outros tipos de acidente;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0
25/05/2017;10:26:00;77;sem vitima;624,9;BR-116/RS;Norte;Saida de Pista;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
26/05/2017;15:54:00;106;com vitima;461,3;BR-116/RS;Sul;Saida de Pista;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
26/05/2017;23:16:00;149;sem vitima;196,3;BR-392/RS;Norte;Abalr. Sentido Oposto;1;0;1;0;0;0;0;0;0;0;2;0;0;0;0
27/05/2017;19:33:00;95;sem vitima;419,9;BR-116/RS;Sul;Saida de Pista;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
27/05/2017;20:19:00;99;com vitima;523;BR-116/RS;Norte;Colisao Traseira;1;0;1;0;0;0;0;0;0;0;2;1;0;0;0
28/05/2017;12:10:00;87;sem vitima;521;BR-116/RS;Sul;Abalr. Transversal;2;0;0;0;0;0;0;0;0;0;6;0;0;0;0
29/05/2017;15:57:00;142;sem vitima;66,9;BR-392/RS;Sul;Abalr. Transversal;2;0;0;0;0;0;0;0;0;0;4;0;0;0;0
29/05/2017;18:26:00;159;sem vitima;557,5;BR-116/RS;Norte;Saida de Pista;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
30/05/2017;18:06:00;118;com vitima;52,2;BR-392/RS;Norte;Colisao Traseira;0;0;2;0;0;0;0;0;0;0;1;0;1;0;0
30/05/2017;18:27:00;119;com vitima;526,6;BR-116/RS;Norte;Colisao Traseira;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0
02/06/2017;14:41:00;125;com vitima;33,4;BR-392/RS;Norte;Colisao Traseira;2;0;0;0;0;0;0;0;0;0;2;4;0;0;0
02/06/2017;21:03:00;154;com vitima;54,2;BR-392/RS;Norte;Saida de Pista;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
05/06/2017;13:04:00;106;com vitima;73,6;BR-392/RS;Sul;Colisao Traseira;2;0;2;0;0;0;0;0;0;0;6;1;0;0;0
05/06/2017;16:10:00;125;com vitima;62;BR-392/RS;Norte;Abalr. Transversal;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0
06/06/2017;09:45:00;52;com vitima;66,9;BR-392/RS;Sul;Abalr. Transversal;1;0;1;0;0;0;0;0;0;0;1;1;0;1;0
06/06/2017;20:37:00;157;com vitima;7,3;BR-392/RS;Norte;Colisao Frontal;1;0;1;0;0;0;0;0;0;0;0;1;0;0;1
07/06/2017;17:38:00;150;com vitima;510,8;BR-116/RS;Sul;Abalr. Transversal;2;0;0;0;0;0;0;0;0;0;3;1;0;0;0
07/06/2017;18:22:00;156;com vitima;72,7;BR-392/RS;Sul;Colisao Traseira;2;0;0;0;0;0;0;0;0;0;2;3;1;0;0
08/06/2017;12:09:00;110;sem vitima;60;BR-392/RS;Sul;Colisao Traseira;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0
08/06/2017;12:52:00;114;sem vitima;59;BR-392/RS;Norte;Colisao Traseira;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0
08/06/2017;13:17:00;115;sem vitima;57,9;BR-392/RS;Norte;Colisao Traseira;1;0;2;0;0;0;0;0;0;0;3;0;0;0;0
10/06/2017;19:08:00;151;com vitima;656,8;BR-116/RS;Sul;Colisao Traseira;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0
11/06/2017;18:25:00;141;com vitima;53,6;BR-392/RS;Norte;Colisao Traseira;2;0;0;0;0;0;1;0;0;0;5;0;0;0;2
11/06/2017;18:46:00;143;sem vitima;622,5;BR-116/RS;Norte;Atropelamento de Animal;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0
11/06/2017;23:24:00;163;sem vitima;570,5;BR-116/RS;Norte;Atropelamento de Animal;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0
12/06/2017;07:02:00;35;com vitima;517;BR-116/RS;Norte;Abalr. Transversal;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0
12/06/2017;20:16:00;167;com vitima;528,5;BR-116/RS;Sul;Atropelamento;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0
13/06/2017;04:48:00;18;com vitima;4,9;BR-392/RS;Norte;Colisao Frontal;0;0;2;0;0;0;0;0;0;0;0;1;1;0;0
13/06/2017;19:35:00;158;com vitima;566,7;BR-116/RS;Norte;Atropelamento de Animal;1;0;0;0;0;0;0;0;0;0;3;0;1;0;0
14/06/2017;11:39:00;123;sem vitima;510;BR-116/RS;Norte;Colisao com Objeto Fixo;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0
15/06/2017;01:46:00;11;sem vitima;1,7;BR-392/RS;Sul;Abalr. Sentido Oposto;0;0;1;0;1;0;0;0;0;0;2;0;0;0;0
15/06/2017;10:37:00;55;com vitima;77;BR-392/RS;Sul;Colisao Frontal;1;0;1;0;0;0;0;0;0;0;0;3;1;0;0
15/06/2017;13:40:00;74;com vitima;520,4;BR-116/RS;Sul;Colisao Traseira;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0
15/06/2017;20:02:00;117;com vitima;5,3;BR-392/RS;Norte;Saida de Pista;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
16/06/2017;12:31:00;80;com vitima;72,5;BR-392/RS;Norte;Abalr. Transversal;1;0;0;1;0;0;0;0;0;0;2;0;1;0;0
16/06/2017;14:34:00;94;com vitima;529,5;BR-116/RS;Norte;Abalr. Mesmo Sentido;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1
17/06/2017;15:06:00;116;sem vitima;25,4;BR-392/RS;Norte;Saida de Pista;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
18/06/2017;07:15:00;24;com vitima;606,3;BR-116/RS;Sul;Abalr. Transversal;1;0;1;0;0;0;0;0;0;0;2;0;1;0;0
18/06/2017;09:14:00;45;com vitima;30,8;BR-392/RS;Norte;Saida de Pista;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
20/06/2017;13:10:00;115;com vitima;526,2;BR-116/RS;Sul;Colisao Traseira;0;0;2;0;0;0;0;0;0;0;1;1;0;0;0
20/06/2017;19:16:00;150;com vitima;140,5;BR-392/RS;Norte;Colisao Traseira;0;0;2;0;0;0;0;0;0;0;1;0;1;0;0
20/06/2017;19:27:00;151;com vitima;530,1;BR-116/RS;Norte;Abalr. Transversal;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0
23/06/2017;12:13:00;88;com vitima;521;BR-116/RS;Norte;Abalr. Transversal;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0
23/06/2017;17:20:00;125;sem vitima;60;BR-392/RS;Sul;Colisao Traseira;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
23/06/2017;20:16:00;141;com vitima;32,5;BR-392/RS;Sul;Tombamento;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
27/06/2017;14:46:00;112;sem vitima;52,1;BR-392/RS;Norte;Colisao Traseira;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0
27/06/2017;14:57:00;114;sem vitima;194,1;BR-392/RS;Norte;Tombamento;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
28/06/2017;06:01:00;19;com vitima;521,7;BR-116/RS;Sul;Colisao com Objeto Fixo;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
28/06/2017;08:02:00;38;sem vitima;6,5;BR-392/RS;Norte;Saida de Pista;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0
28/06/2017;13:02:00;82;com vitima;8,5;BR-392/RS;Norte;Atropelamento;2;0;0;0;0;0;0;0;0;0;3;0;0;1;0
28/06/2017;18:48:00;116;com vitima;120,9;BR-392/RS;Norte;Abalr. Transversal;1;0;1;0;0;0;0;0;0;0;2;2;0;0;1
28/06/2017;22:33:00;133;com vitima;6,5;BR-392/RS;Norte;Atropelamento;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0
29/06/2017;08:07:00;45;com vitima;520,9;BR-116/RS;Sul;Abalr. Transversal;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0
30/06/2017;19:22:00;154;com vitima;525,8;BR-116/RS;Norte;Colisao com Objeto Fixo;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
01/07/2017;16:37:00;118;com vitima;29,9;BR-392/RS;Norte;Saida de Pista;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
01/07/2017;16:43:00;119;com vitima;66,9;BR-392/RS;Norte;Abalr. Transversal;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0
01/07/2017;18:51:00;134;com vitima;52,2;BR-392/RS;Sul;Abalr. Mesmo Sentido;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0
02/07/2017;18:37:00;90;com vitima;533,9;BR-116/RS;Norte;Colisao Traseira;1;0;0;0;0;0;1;0;0;0;3;1;0;0;0
02/07/2017;21:16:00;105;sem vitima;456;BR-116/RS;Norte;Saida de Pista;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06/07/2017;08:22:00;34;sem vitima;99,5;BR-392/RS;Sul;Tombamento;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
06/07/2017;18:02:00;115;com vitima;0,6;BR-392/RS;Norte;Abalr. Transversal;0;0;0;1;1;0;0;0;0;0;1;0;1;0;0
07/07/2017;09:35:00;62;com vitima;523,5;BR-116/RS;Sul;Abalr. Mesmo Sentido;1;0;1;0;0;0;0;0;0;0;1;1;1;1;0
07/07/2017;14:09:00;93;com vitima;653;BR-116/RS;Sul;Abalr. Transversal;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0
07/07/2017;16:07:00;134;sem vitima;13;BR-392/RS;Sul;Outros tipos de acidente;1;0;1;0;0;0;0;0;0;0;2;0;0;0;0
09/07/2017;05:20:00;13;com vitima;66,9;BR-392/RS;Norte;Colisao Frontal;1;0;1;0;0;0;0;0;0;0;1;0;6;0;0
10/07/2017;07:01:00;23;com vitima;519,3;BR-116/RS;Sul;Colisao Traseira;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0
13/07/2017;19:20:00;122;com vitima;66,4;BR-392/RS;Norte;Abalr. Transversal;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0
14/07/2017;09:24:00;48;com vitima;18,3;BR-392/RS;Sul;Tombamento;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
16/07/2017;08:38:00;29;sem vitima;6;BR-392/RS;Sul;Capotamento;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
16/07/2017;23:34:00;142;com vitima;29,6;BR-392/RS;Sul;Atropelamento de Animal;2;0;0;0;0;0;0;0;0;0;0;0;3;2;0
17/07/2017;07:54:00;29;com vitima;610,6;BR-116/RS;Sul;Colisao Traseira;1;0;1;0;0;0;0;0;0;0;2;2;0;0;0
17/07/2017;16:03:00;133;sem vitima;7,9;BR-392/RS;Norte;Tombamento;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0
18/07/2017;07:55:00;31;com vitima;92,4;BR-392/RS;Norte;Abalr. Sentido Oposto;0;0;2;0;0;0;0;0;0;0;3;1;0;0;0
20/07/2017;17:14:00;101;sem vitima;574,9;BR-116/RS;Norte;Colisao Frontal;2;0;0;0;0;0;0;0;0;0;3;0;0;0;0
23/07/2017;19:18:00;116;com vitima;498,5;BR-116/RS;Sul;Saida de Pista;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0
25/07/2017;06:38:00;14;com vitima;99,5;BR-392/RS;Sul;Tombamento;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0
26/07/2017;09:28:00;59;com vitima;76,4;BR-392/RS;Sul;Abalr. Transversal;1;0;1;0;0;0;0;0;0;0;0;1;0;0;1
28/07/2017;11:16:00;67;com vitima;17,8;BR-392/RS;Norte;Tombamento;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
28/07/2017;21:32:00;175;com vitima;519,4;BR-116/RS;Sul;Abalr. Transversal;1;0;0;1;0;0;0;0;0;0;1;2;0;0;0
30/07/2017;13:56:00;73;sem vitima;118,5;BR-392/RS;Sul;Colisao com Objeto Fixo;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
31/07/2017;23:32:00;178;com vitima;75,5;BR-392/RS;Norte;Capotamento;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
02/08/2017;07:04:00;15;com vitima;42,5;BR-392/RS;Sul;Colisao com Objeto Fixo;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
04/08/2017;15:20:00;103;com vitima;44,7;BR-392/RS;Norte;Saida de Pista;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0
04/08/2017;17:53:00;119;com vitima;468,2;BR-116/RS;Sul;Saida de Pista;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0
06/08/2017;05:24:00;11;com vitima;43,9;BR-392/RS;Sul;Colisao com Objeto Fixo;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0
07/08/2017;18:47:00;118;sem vitima;2,5;BR-392/RS;Norte;Colisao Traseira;2;0;0;0;1;0;0;0;0;0;3;0;0;0;0
08/08/2017;07:40:00;28;com vitima;66;BR-392/RS;Sul;Abalr. Transversal;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0
09/08/2017;14:30:00;107;sem vitima;13;BR-392/RS;Norte;Saida de Pista;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
10/08/2017;21:36:00;161;sem vitima;58,3;BR-392/RS;Sul;Colisao Traseira;1;0;1;0;0;0;0;0;0;0;3;0;0;0;0
11/08/2017;07:03:00;31;com vitima;520,5;BR-116/RS;Sul;Atropelamento de Animal;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
11/08/2017;22:47:00;150;sem vitima;148,1;BR-392/RS;Sul;Saida de Pista;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
12/08/2017;04:26:00;27;com vitima;109,4;BR-392/RS;Norte;Saida de Pista;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0
12/08/2017;10:37:00;74;com vitima;172,7;BR-392/RS;Norte;Colisao Frontal;1;0;1;0;0;0;0;0;0;0;0;0;1;4;3
12/08/2017;12:10:00;84;sem vitima;170;BR-392/RS;Norte;Saida de Pista;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
12/08/2017;17:28:00;115;sem vitima;411,7;BR-116/RS;Norte;Colisao com Objeto Fixo;1;0;0;0;0;0;0;0;0;0;4;0;0;0;0
12/08/2017;18:11:00;122;sem vitima;595,3;BR-116/RS;Sul;Saida de Pista;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
14/08/2017;07:38:00;32;com vitima;529,2;BR-116/RS;Norte;Abalr. Transversal;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0
14/08/2017;21:40:00;178;sem vitima;85,5;BR-392/RS;Sul;Saida de Pista;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
15/08/2017;20:16:00;159;sem vitima;552;BR-116/RS;Norte;Saida de Pista;2;0;0;0;0;0;0;0;0;0;3;0;0;0;0
16/08/2017;18:28:00;149;sem vitima;123;BR-392/RS;Norte;Saida de Pista;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
17/08/2017;05:24:00;12;com vitima;38,3;BR-392/RS;Sul;Tombamento;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
17/08/2017;08:42:00;42;sem vitima;60,4;BR-392/RS;Sul;Colisao Traseira;1;0;2;0;0;0;0;0;0;0;4;0;0;0;0
17/08/2017;19:32:00;152;sem vitima;5,1;BR-392/RS;Norte;Abalr. Transversal;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
18/08/2017;19:34:00;144;sem vitima;521,4;BR-116/RS;Sul;Tombamento;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0
19/08/2017;00:50:00;8;com vitima;656,1;BR-116/RS;Sul;Colisao Traseira;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1
19/08/2017;02:26:00;15;sem vitima;1,5;BR-392/RS;Norte;Colisao com Objeto Fixo;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
19/08/2017;14:52:00;100;sem vitima;473;BR-116/RS;Norte;Saida de Pista;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
21/08/2017;16:04:00;131;com vitima;46;BR-392/RS;Sul;Saida de Pista;1;0;0;0;0;0;0;0;0;0;0;2;1;0;0
22/08/2017;03:46:00;14;sem vitima;152,9;BR-392/RS;Norte;Saida de Pista;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
23/08/2017;13:38:00;109;com vitima;517;BR-116/RS;Sul;Abalr. Transversal;1;0;0;1;0;0;0;0;0;0;3;1;0;0;0
23/08/2017;16:47:00;132;com vitima;36,2;BR-392/RS;Sul;Colisao Traseira;1;0;1;0;0;0;0;0;0;0;1;0;2;0;0
23/08/2017;20:48:00;153;sem vitima;108,8;BR-392/RS;Norte;Abalr. Transversal;1;0;1;0;0;0;0;0;0;0;3;0;0;0;0
24/08/2017;01:28:00;15;com vitima;525,6;BR-116/RS;Norte;Capotamento;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0
24/08/2017;07:59:00;37;com vitima;520;BR-116/RS;Sul;Abalr. Transversal;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0
24/08/2017;15:59:00;134;com vitima;455,7;BR-116/RS;Sul;Colisao Frontal;3;0;0;0;0;0;0;0;0;0;2;3;0;0;1
25/08/2017;12:54:00;105;sem vitima;9,9;BR-392/RS;Sul;Colisao Traseira;1;0;1;0;0;0;0;0;0;0;2;0;0;0;0
25/08/2017;23:37:00;196;com vitima;52,9;BR-392/RS;Norte;Colisao Traseira;0;0;2;0;0;0;0;0;0;0;1;0;0;1;0
26/08/2017;14:30:00;72;com vitima;523;BR-116/RS;Norte;Tombamento;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
27/08/2017;07:24:00;20;com vitima;35,6;BR-392/RS;Norte;Saida de Pista;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
29/08/2017;07:42:00;26;com vitima;530,1;BR-116/RS;Sul;Abalr. Transversal;2;0;0;0;0;0;0;0;0;0;0;1;1;0;0
29/08/2017;17:51:00;134;sem vitima;17,8;BR-392/RS;Sul;Abalr. Transversal;1;0;1;0;0;0;0;0;0;0;2;0;0;0;0
31/08/2017;16:58:00;102;sem vitima;474,9;BR-116/RS;Sul;Colisao Traseira;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
31/08/2017;19:47:00;118;sem vitima;520,1;BR-116/RS;Norte;Atropelamento de Animal;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
01/09/2017;10:12:00;79;sem vitima;96,3;BR-392/RS;Sul;Saida de Pista;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
02/09/2017;15:14:00;91;sem vitima;85,5;BR-392/RS;Sul;Saida de Pista;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
02/09/2017;17:03:00;104;com vitima;471;BR-116/RS;Sul;Tombamento;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
03/09/2017;05:47:00;13;com vitima;443,7;BR-116/RS;Sul;Colisao Frontal;1;0;0;0;1;0;0;0;0;0;30;6;4;1;1
03/09/2017;21:56:00;117;com vitima;621,1;BR-116/RS;Sul;Saida de Pista;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
05/09/2017;10:24:00;62;com vitima;526,8;BR-116/RS;Norte;Abalr. Transversal;0;0;2;0;0;0;0;0;0;0;1;0;1;0;0
05/09/2017;12:38:00;91;com vitima;26,5;BR-392/RS;Sul;Colisao Traseira;2;0;0;0;0;0;0;0;0;0;0;4;0;0;0
05/09/2017;18:09:00;121;com vitima;24,5;BR-392/RS;Sul;Atropelamento;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0
06/09/2017;07:41:00;25;com vitima;521;BR-116/RS;Norte;Abalr. Transversal;1;0;0;1;0;0;0;0;0;0;2;1;1;0;0
06/09/2017;17:22:00;109;com vitima;494,1;BR-116/RS;Sul;Saida de Pista;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
07/09/2017;13:07:00;67;com vitima;504,8;BR-116/RS;Sul;Abalr. Sentido Oposto;2;0;0;1;0;0;0;0;0;0;4;0;1;0;0
07/09/2017;16:05:00;82;com vitima;25,9;BR-392/RS;Sul;Abalr. Mesmo Sentido;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0
08/09/2017;05:20:00;14;sem vitima;522,2;BR-116/RS;Sul;Colisao com Objeto Fixo;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
08/09/2017;21:59:00;115;com vitima;5;BR-392/RS;Norte;Abalr. Transversal;1;0;0;1;0;0;0;0;0;0;2;0;1;0;0
09/09/2017;17:35:00;115;sem vitima;406,7;BR-116/RS;Norte;Saida de Pista;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
12/09/2017;20:05:00;139;sem vitima;623;BR-116/RS;Norte;Atropelamento de Animal;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
13/09/2017;05:56:00;17;sem vitima;449;BR-116/RS;Sul;Saida de Pista;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
14/09/2017;09:12:00;54;com vitima;510,4;BR-116/RS;Sul;Abalr. Transversal;0;0;1;1;0;0;0;0;0;0;2;0;1;0;0
15/09/2017;11:21:00;74;sem vitima;60,8;BR-392/RS;Sul;Colisao Traseira;1;0;1;0;0;0;0;0;0;0;4;0;0;0;0
16/09/2017;06:20:00;28;com vitima;82,3;BR-392/RS;Sul;Colisao Frontal;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1
16/09/2017;07:46:00;33;com vitima;523,1;BR-116/RS;Sul;Colisao com Objeto Fixo;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
16/09/2017;13:43:00;82;com vitima;555,5;BR-116/RS;Norte;Saida de Pista;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
16/09/2017;18:15:00;113;com vitima;428;BR-116/RS;Norte;Abalr. Transversal;2;0;0;0;0;0;0;0;0;0;1;1;1;0;0
17/09/2017;15:27:00;86;sem vitima;600,5;BR-116/RS;Norte;Saida de Pista;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
17/09/2017;19:15:00;111;com vitima;107,7;BR-392/RS;Sul;Saida de Pista;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0
18/09/2017;08:54:00;47;com vitima;523;BR-116/RS;Norte;Abalr. Transversal;1;0;0;1;0;0;0;0;0;0;2;0;1;0;0
18/09/2017;20:59:00;165;com vitima;8,9;BR-392/RS;Sul;Abalr. Mesmo Sentido;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0
20/09/2017;20:21:00;130;com vitima;530,1;BR-116/RS;Sul;Abalr. Transversal;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0
21/09/2017;10:01:00;62;com vitima;98,6;BR-392/RS;Norte;Saida de Pista;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0
21/09/2017;12:48:00;105;sem vitima;516,7;BR-116/RS;Sul;Abalr. Transversal;2;0;0;0;0;0;0;0;0;0;3;0;0;0;0
23/09/2017;19:03:00;98;com vitima;112;BR-392/RS;Sul;Atropelamento de Animal;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
25/09/2017;12:31:00;82;com vitima;468;BR-116/RS;Norte;Saida de Pista;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
26/09/2017;01:43:00;9;sem vitima;66,4;BR-392/RS;Sul;Tombamento;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
26/09/2017;19:25:00;147;com vitima;577,2;BR-116/RS;Norte;Colisao Traseira;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0
27/09/2017;08:32:00;37;com vitima;5,1;BR-392/RS;Norte;Colisao Traseira;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0
28/09/2017;12:16:00;65;com vitima;528,5;BR-116/RS;Sul;Colisao Traseira;1;0;0;1;0;0;0;0;0;0;1;2;0;0;0
29/09/2017;16:51:00;173;sem vitima;412;BR-116/RS;Sul;Saida de Pista;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
29/09/2017;18:46:00;189;sem vitima;19,2;BR-392/RS;Norte;Colisao Traseira;2;0;0;0;0;0;0;0;0;0;3;0;0;0;0
01/10/2017;06:47:00;23;sem vitima;97,3;BR-392/RS;Sul;Saida de Pista;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
01/10/2017;17:04:00;86;sem vitima;107,7;BR-392/RS;Sul;Saida de Pista;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
02/10/2017;08:51:00;64;com vitima;52,3;BR-392/RS;Norte;Colisao Traseira;2;0;0;0;0;0;0;0;0;0;2;1;0;0;0
04/10/2017;15:55:00;152;sem vitima;35,2;BR-392/RS;Sul;Saida de Pista;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
05/10/2017;05:21:00;15;com vitima;144,2;BR-392/RS;Norte;Saida de Pista;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
05/10/2017;11:17:00;69;com vitima;654,9;BR-116/RS;Norte;Abalr. Transversal;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2
05/10/2017;13:11:00;73;com vitima;112,7;BR-392/RS;Norte;Tombamento;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0
07/10/2017;01:30:00;12;com vitima;113,5;BR-392/RS;Norte;Abalr. Transversal;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0
07/10/2017;19:54:00;111;com vitima;581,2;BR-116/RS;Norte;Colisao Traseira;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0
